SMILES,T1,T2,T3,T4,T5,K1,K2,K3,K4,K5,Intercept,Coefficients
CC(C)(C)OC(C)CO,425.15,382.1125,339.075,296.0375,253,0.095154543,0.104897372,0.114640201,0.124383031,0.13412586,-2.941870022,257.6162276
CC(C)(C)OCC(O)C,425.2,375.975,326.75,277.525,228.3,0.095114796,0.106302162,0.117489528,0.128676893,0.139864259,-2.888541454,237.0959726
CC(O)COC(C)COC(C)(C)(C),528,465.8,403.6,341.4,279.2,0.09576752,0.109990172,0.124212824,0.138435476,0.152658128,-2.977647963,348.6902731
CC(O)COC(C)COCCCC,504.8,428.1375,351.475,274.8125,198.15,0.077616872,0.092919474,0.108222075,0.123524677,0.138827279,-3.040196968,269.7896496
CCC(C)OC(C)(C)C,387.15,345.7375,304.325,262.9125,221.5,0.090653507,0.100223521,0.109793536,0.11936355,0.128933565,-2.956348728,222.015868
CC(C)(C)OC(C)(C)C,440,378.75,317.5,256.25,195,0.0735108,0.087486825,0.10146285,0.115438875,0.1294149,-3.176177068,268.3687224
CC=CCOCCO,453.1,391.85,330.6,269.35,208.1,0.119449332,0.137409246,0.154271303,0.170035502,0.184701844,-2.590461613,227.1482922
C=CCC#N,391.67,340.29,288.91,237.53,186.15,0.127500702,0.142370074,0.157239446,0.172108818,0.18697819,-2.486528362,176.8228796
OC/C=CCO,508.15,452.15,396.15,340.15,284.15,0.100407317,0.113893237,0.127379157,0.140865077,0.154350997,-2.948140325,342.2948559
C/C=C/C=O,375.65,330.9,286.15,241.4,196.65,0.133296689,0.147121754,0.160946819,0.174771884,0.188596949,-2.473748752,179.5898193
CC(=O)CC,374.56,327.0325,279.505,231.9775,184.45,0.127333835,0.138684828,0.150035821,0.161386814,0.172737807,-2.420943298,141.4828159
CCCCO,391,339.2125,287.425,235.6375,183.85,0.13113,0.144076875,0.15702375,0.169970625,0.1829175,-2.395270295,150.3281011
CC(C)(C)S,337.37,321.5925,305.815,290.0375,274.26,0.11519168,0.119810227,0.124428775,0.129047323,0.13366587,-2.85274099,234.2479747
CCCCS,371.61,318.0725,264.535,210.9975,157.46,0.11555462,0.129367295,0.14317997,0.156992645,0.17080532,-2.520940755,145.2810028
CCCC#N,390.74,333.38,276.02,218.66,161.3,0.128764379,0.145206623,0.161648867,0.178091111,0.194533355,-2.418531147,156.0855977
COC(C)(C)CC,425,368.175,311.35,254.525,197.7,0.0885375,0.104681482,0.120825465,0.136969448,0.15311343,-3.017017163,269.0883594
CC(S)CC,358.13,301.8525,245.575,189.2975,133.02,0.114932216,0.129384278,0.14383634,0.158288402,0.172740464,-2.476749293,123.9462929
O=C(C(=O)C)C,437.52,395.6775,353.835,311.9925,270.15,0.096938867,0.109769451,0.122600036,0.13543062,0.148261204,-3.132963161,358.7765437
OCCCCO,501.15,449.125,397.1,345.075,293.05,0.191328303,0.198023411,0.203543151,0.207887522,0.211056525,-1.825773828,89.9888823
O=C=NCCCCN=C=O,503.15,435.14,367.13,299.12,231.11,0.105933754,0.11977855,0.133623346,0.147468142,0.161312937,-2.688708009,237.7099499
CCCC=O,347.94,305.155,262.37,219.585,176.8,0.1365395,0.150444625,0.16434975,0.178254875,0.19216,-2.418455368,155.5619191
CC=CCOC(=O)C,468.32,401.44,334.56,267.68,200.8,0.092007622,0.110010381,0.128013139,0.146015898,0.164018656,-2.935148384,279.079468
C/C=CC#N,380.6,335.5875,290.575,245.5625,200.55,0.137506932,0.152261129,0.167015326,0.181769524,0.196523721,-2.462083974,189.5746122
C/C=C/C#N,394.38,351.285,308.19,265.095,222,0.117263136,0.129019452,0.140775768,0.152532084,0.1642884,-2.656995579,209.3576135
CC(=O)C=C,432,371.075,310.15,249.225,188.3,0.10452216,0.124665183,0.144808207,0.164951231,0.185094254,-2.815339689,260.1936466
CC(Br)C,419.6,360.7375,301.875,243.0125,184.15,0.06734364,0.079946101,0.092548562,0.105151024,0.117753485,-3.248312399,249.2672247
CCCBr,344.12,298.9275,253.735,208.5425,163.35,0.091018257,0.10077351,0.110528763,0.120284016,0.130039269,-2.793215586,144.1801223
c12ccccc1cccc2(Br),554.25,485.525,416.8,348.075,279.35,0.082776865,0.092028625,0.101280384,0.110532143,0.119783903,-2.947637614,264.9918447
BrC(Br)Br,422.35,387.0625,351.775,316.4875,281.2,0.07978423,0.085366713,0.090949195,0.096531678,0.10211416,-3.084586946,238.6213755
CCBr,327,283.8125,240.625,197.4375,154.25,0.09358254,0.102737426,0.111892312,0.121047199,0.130202085,-2.731656752,125.3200018
C(Br)CCCCCCCCCCC,582.32,502.6025,422.885,343.1675,263.45,0.072365258,0.086087032,0.099808805,0.113530578,0.127252352,-3.209749047,365.0696991
BrCCl,437.1,374.125,311.15,248.175,185.2,0.073024716,0.086755785,0.100486854,0.114217923,0.127948992,-3.139986766,248.3574343
CCCCBr,374.41,321.02,267.63,214.24,160.85,0.086286548,0.097624983,0.108963417,0.120301851,0.131640286,-2.851098962,161.6054477
c1(Br)ccccc1,429.24,382.5375,335.835,289.1325,242.43,0.084797556,0.094049321,0.103301087,0.112552852,0.121804617,-3.023823389,246.8721875
BrC(Cl)(Cl)Cl,445,396.7875,348.575,300.3625,252.15,0.0644075,0.072434881,0.080462263,0.088489644,0.096517025,-3.369688697,288.7516954
B(Br)(Br)Br,364.35,330.09,295.83,261.57,227.31,0.056301743,0.06062604,0.064950337,0.069274635,0.073598932,-3.388153763,190.2330763
CC(C)(C)OCC(O)COC(C)(C)C,494.15,437.6375,381.125,324.6125,268.1,0.080615902,0.092652284,0.103945757,0.114496321,0.124303974,-3.143708776,324.2534062
CC1=CC(=CC(=C1)C(C)C)C(C)C,490.65,421.075,351.5,281.925,212.35,0.087283544,0.100294764,0.113305985,0.126317206,0.139328427,-2.8882654,237.6870939
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,503.1,425.325,347.55,269.775,192,0.086216,0.0971045,0.107993,0.1188815,0.12977,-2.777343445,180.4640209
c1(C(C)C)cccc(C(OO)(C)C)c1,620,531,442,353,264,0.08846,0.104035,0.11961,0.135185,0.15076,-2.925922223,336.4772292
[SiH3][SiH2][SiH2][SiH2][SiH3],502.88,427.2475,351.615,275.9825,200.35,0.108879035,0.131357771,0.153836506,0.176315241,0.198793977,-2.729901192,283.8786864
CC(C)(C)OOC(C)(C)C,384.15,346.4,308.65,270.9,233.15,0.090196795,0.09935872,0.108520645,0.11768257,0.126844495,-3.018272993,241.3380788
N#CCCOCCC#N,579,495.9625,412.925,329.8875,246.85,0.11150385,0.129510532,0.147517214,0.165523896,0.183530578,-2.662245947,293.4649093
ClCOCCl,378,341.4125,304.825,268.2375,231.65,0.1023315,0.110865534,0.119399569,0.127933603,0.136467638,-2.806544609,203.8985314
CCCCOCCOCCOCCCC,425,371.9875,318.975,265.9625,212.95,0.12414,0.133194535,0.14224907,0.151303605,0.16035814,-2.397057481,138.0088354
C1CCCCC1C2CCCCC2,512.19,453.3375,394.485,335.6325,276.78,0.084743547,0.094671964,0.10460038,0.114528797,0.124457214,-3.008944756,288.0053879
c1(CN)ccccc1,457.65,400.025,342.4,284.775,227.15,0.127294658,0.141601793,0.155908928,0.170216063,0.184523198,-2.507113062,214.3824651
c1(COC=O)ccccc1,560,486.125,412.25,338.375,264.5,0.0949212,0.112261879,0.129602558,0.146943236,0.164283915,-2.963644694,363.4026757
c1ccccc1(COCC),528.6,465.3625,402.125,338.8875,275.65,0.08523364,0.099310308,0.113386975,0.127463643,0.14154031,-3.132929574,371.6901289
c1ccccc1(C(=O)OCc2ccccc2),656,565.1375,474.275,383.4125,292.55,0.07805584,0.092899138,0.107742436,0.122585734,0.137429032,-3.121954341,403.7557494
CC(=O)OCc1ccccc1,549.7,467.6875,385.675,303.6625,221.65,0.090936621,0.108739074,0.126541528,0.144343981,0.162146435,-2.898435537,302.1946474
c1(C(=O)Cl)ccccc1,470.15,420.775,371.4,322.025,272.65,0.077811677,0.085357165,0.092902652,0.100448139,0.107993627,-3.084829,257.3069261
c1(C(F)(F)F)ccccc1,375.2,342.435,309.67,276.905,244.14,0.08995712,0.096981936,0.104006752,0.111031568,0.118056384,-2.985451753,220.41626
c1ccccc1(C(Cl)(Cl)(Cl)),581.1,502.925,424.75,346.575,268.4,0.06173624,0.07280582,0.0838754,0.09494498,0.10601456,-3.362973586,359.1674296
C(O)CC(c1ccccc1),508.15,444.9,381.65,318.4,255.15,0.148188152,0.152121669,0.156055187,0.159988704,0.163922222,-2.030988056,64.29167352
c1(C#N)ccccc1,464.15,413.1825,362.215,311.2475,260.28,0.108451746,0.119166643,0.129881541,0.140596438,0.151311336,-2.724663873,241.4568358
Cl[As](Cl)Cl,403.2,366.6875,330.175,293.6625,257.15,0.104293995,0.11269903,0.120779467,0.128535305,0.135966545,-2.801920196,223.2376878
c1ccccc1(OC),512.5,443.2875,374.075,304.8625,235.65,0.099245375,0.117570769,0.135896162,0.154221556,0.17254695,-2.897295845,322.1369971
c1(N)ccccc1,633.15,541.645,450.14,358.635,267.13,0.101510864,0.119577611,0.137644358,0.155711106,0.173777853,-2.785503612,342.3384238
C1N(CCCN)CCN(CCCN)C1,568.4,498.3375,428.275,358.2125,288.15,0.098450396,0.113430459,0.128410522,0.143390585,0.158370649,-2.913937978,356.0582835
CCCCCCCN,495.2,434.9375,374.675,314.4125,254.15,0.130049885,0.133561083,0.139218612,0.14702247,0.156972658,-2.256195112,106.4967065
NCCNCCO,512.15,445.4,378.65,311.9,245.15,0.169864449,0.191238466,0.212612484,0.233986501,0.255360518,-2.233305891,249.4273912
NCCOCCO,496.24,437.3425,378.445,319.5475,260.65,0.158895515,0.176212558,0.193529601,0.210846644,0.228163687,-2.321021878,249.1252945
NCCOCCN,457.15,414.6875,372.225,329.7625,287.3,0.114959882,0.125855334,0.136750787,0.14764624,0.158541693,-2.789972066,292.8451847
OCCCN,460.65,416.525,372.4,328.275,284.15,0.15020084,0.16548574,0.18077064,0.19605554,0.21134044,-2.533135645,300.6847376
OC(C)CN,432.61,393.18,353.75,314.32,274.89,0.153192236,0.167759649,0.182327063,0.196894476,0.21146189,-2.522197865,285.4089442
C1CCCC=C1CC=C,431.65,373.4875,315.325,257.1625,199,0.095582963,0.107375409,0.119167856,0.130960303,0.14275275,-2.773282378,195.2750748
C=C(C)C(=O)OCC=C,470,404.75,339.5,274.25,209,0.091507,0.108139225,0.12477145,0.141403675,0.1580359,-2.940701301,277.8984361
N#CCCCCC#N,350,331.3875,312.775,294.1625,275.55,0.161267,0.16628828,0.17130956,0.176330841,0.181352121,-2.291567334,164.2046941
C=CC(=O)O,484.5,434.9125,385.325,335.7375,286.15,0.1034012,0.11780141,0.13220162,0.14660183,0.16100204,-3.021605369,375.8735945
C=CC=O,325.84,290.7425,255.645,220.5475,185.45,0.147653824,0.160864523,0.174075222,0.187285921,0.20049662,-2.388758607,159.9252001
CC(=O)OC(C=C)OC(=O)C,457.15,401.75,346.35,290.95,235.55,0.091486512,0.10302744,0.114568368,0.126109296,0.137650224,-2.917369045,251.6136329
CC(C)C(=O)OC1C(COC(=O)C)OC(OC2(COC(=O)C(C)C)C(OC(=O)C(C)C)C(OC(=O)C(C)C)C(COC(=O)C)O2)C(OC(=O)C(C)C)C1OC(=O)C(C)C,864.5,719.8,575.1,430.4,285.7,0.105779974,0.110871678,0.115963381,0.121055085,0.126146788,-2.362199897,111.5321152
CC(=O)OCCOC(C)=O,523.36,453.0575,382.755,312.4525,242.15,0.087143075,0.103114397,0.119085719,0.135057041,0.151028363,-3.029983601,330.0592144
CC(=O)Cl,323.9,283,242.1,201.2,160.3,0.12208415,0.1344155,0.14674685,0.1590782,0.17140955,-2.50785864,137.6551019
c1ccccc1(C(=O)C),475.26,426.295,377.33,328.365,279.4,0.1166739,0.125073356,0.133472812,0.141872268,0.150271724,-2.568826562,205.1544088
CC#N,354.81,323.43625,292.0625,260.68875,229.315,0.16491638,0.177528628,0.190140875,0.202753123,0.21536537,-2.358717139,201.0741735
CC(=O)C,343.15,301.975,260.8,219.625,178.45,0.141732345,0.157912884,0.174093424,0.190273964,0.206454504,-2.445490153,176.2082275
CC(=O)O,391.05,365.74,340.43,315.12,289.81,0.14228143,0.146923284,0.151565138,0.156206992,0.160848846,-2.332998967,150.9253762
c1c(O)c(C)cc(C)c1,562.29,496.1375,429.985,363.8325,297.68,0.098578549,0.114265953,0.129953357,0.145640761,0.161328165,-2.98667589,393.9228435
C=C[Si](Cl)(Cl)Cl,434.52,370.4775,306.435,242.3925,178.35,0.091769086,0.110419542,0.129069999,0.147720456,0.166370913,-2.91757516,251.706902
C1OC(=O)OC1(C=C),511.7,436.9,362.1,287.3,212.5,0.122607635,0.138573695,0.154539755,0.170505815,0.186471875,-2.476901717,209.4514929
C1=CCC(C=C)CC1,401,341.75,282.5,223.25,164,0.1012801,0.114309175,0.12733825,0.140367325,0.1533964,-2.65582922,159.2532338
C1(CC2C=CC1C2)C=C,413.65,358.525,303.4,248.275,193.15,0.104456989,0.116447227,0.128437466,0.140427705,0.152417943,-2.667932084,179.3271996
C=COC(=O)CC,434,373.5125,313.025,252.5375,192.05,0.0989352,0.11751696,0.13609872,0.15468048,0.17326224,-2.872476547,261.5942319
C=COC(=O),399,344.25,289.5,234.75,180,0.118109,0.14050175,0.1628945,0.18528725,0.20768,-2.717122006,249.0858391
CC(C)(C)C(=O)OC=C,383.35,336.3,289.25,242.2,195.15,0.098532191,0.111322825,0.12340441,0.134776946,0.145440434,-2.813755644,200.9322733
CC(=O)OC=C,410,352.5875,295.175,237.7625,180.35,0.110778,0.131113508,0.151449015,0.171784523,0.19212003,-2.74438954,240.6281048
Cl[V](=O)(Cl)Cl,400,348.4125,296.825,245.2375,193.65,0.101172,0.111281602,0.121391205,0.131500807,0.141610409,-2.676970068,162.5812829
Cl[V](Cl)(Cl)Cl,425,380.6125,336.225,291.8375,247.45,0.10466925,0.112756209,0.120843167,0.128930126,0.137017085,-2.695554833,191.6339954
C1C(C)OC(=O)C1,480.65,421.025,361.4,301.775,242.15,0.121042495,0.134022857,0.14700322,0.159983583,0.172963945,-2.551476832,221.5709713
c1ccccc1(CCCCCCCCCCC),586.4,506.8,427.2,347.6,268,0.078685144,0.092200428,0.105715712,0.119230996,0.13274628,-3.091535056,344.6821793
CCCCCCCCCCCO,561.2,491.15,421.1,351.05,281,0.078444,0.0959565,0.113469,0.1309815,0.148494,-3.331970153,467.8245596
CCCCCCCCCCCS,530.55,465.45,400.35,335.25,270.15,0.090142373,0.103295827,0.116449282,0.129602737,0.142756193,-2.986753007,323.4098754
CCCCCCCCCCCN,558.4,490.8625,423.325,355.7875,288.25,0.129316852,0.132614974,0.138114205,0.145814542,0.155715988,-2.26016742,118.8515868
CCCCCCCCCCC=O,506.15,455.2025,404.255,353.3075,302.36,0.099375445,0.110969567,0.12256369,0.134157812,0.145751935,-2.974130006,346.2534849
CCCN(CCC)CCC,429.65,367.15,304.65,242.15,179.65,0.09401173,0.10574923,0.11748673,0.12922423,0.14096173,-2.73324634,171.2492978
c1(O)c(C)c2CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)Oc2c(C)c1(C),787.8,659.8875,531.975,404.0625,276.15,0.087612302,0.099674477,0.111736651,0.123798825,0.135861,-2.747143422,275.5386783
CC1=CC(C)=C(C)S1,437.7,382.025,326.35,270.675,215,0.098720498,0.110863503,0.122361212,0.133213624,0.14342074,-2.761417468,207.0303083
[Si](C)(C)(C)O,372.15,349.775,327.4,305.025,282.65,0.101703009,0.107919007,0.114135006,0.120351005,0.126567004,-3.041791776,283.4766383
CC(C)C(C)(C)CC,387.91,333.9875,280.065,226.1425,172.22,0.088492681,0.099565667,0.110638652,0.121711638,0.132784623,-2.830105284,168.1624259
CC(C)(C)C(C)CC,383,327.4725,271.945,216.4175,160.89,0.0877543,0.099298467,0.110842635,0.122386802,0.133930969,-2.821149677,160.5396852
CC(C)CC(C)CC(=O)CC(C)C,504,427.5,351,274.5,198,0.08764768,0.104043925,0.12044017,0.136836415,0.15323266,-2.900114165,258.6625937
CC1=CC2=C(C=C1)C(CC2)(C)C,491.9,430.5,369.1,307.7,246.3,0.084615852,0.09474194,0.104868028,0.114994116,0.125120204,-2.947192564,246.6897613
CC(C)CC(C)(C)CC,403.81,342.8025,281.795,220.7875,159.78,0.082944783,0.094909574,0.106874365,0.118839156,0.130803946,-2.872662034,169.2578872
CCC(C)(C)CC(C)CC,428.83,362.8725,296.915,230.9575,165,0.080029822,0.092100704,0.104171586,0.116242468,0.12831335,-2.90698051,180.196588
CC(CC1C)(CCC1)C,409.78,359.185,308.59,257.995,207.4,0.088985193,0.098849701,0.108714208,0.118578715,0.128443222,-2.875562791,195.899782
C1[C@](C)([H])(C[C@]([H])(C)(C[C@]1([H])(C))),413.7,357.4625,301.225,244.9875,188.75,0.088828134,0.100198232,0.11156833,0.122938427,0.134308525,-2.852472739,190.1539965
C1C(=O)C=C(C)CC1(C)(C),566.08,490.8225,415.565,340.3075,265.05,0.106138394,0.12478946,0.143440526,0.162091592,0.180742659,-2.825048876,351.3710993
C=CCCCCCCCCCCC,640,542.52,445.04,347.56,250.08,0.069993974,0.084573549,0.101577328,0.120361988,0.140430414,-3.238859436,401.1483585
CCCCCCCCCCCCCC,650,557.2525,464.505,371.7575,279.01,0.065790193,0.079656812,0.097928915,0.119071844,0.142253273,-3.462499298,507.250206
O=S(O)(O)=O,400,370.865,341.73,312.595,283.46,0.431660611,0.405718573,0.378566908,0.350275846,0.320908616,-0.095464792,-298.6075209
c1(CCC)ccccc1,620,508.3875,396.775,285.1625,173.55,0.071505861,0.087804507,0.108109025,0.130762982,0.154978741,-3.06796983,306.2638988
CCC(=O)OC(=O)CC,561.6,478.715,395.83,312.945,230.06,0.111214931,0.129295453,0.147607357,0.166343184,0.185461397,-2.647594629,275.4079416
CCCCCC1CCCC1,582.21,484.195,386.18,288.165,190.15,0.065337384,0.079376603,0.095422437,0.112857515,0.13131397,-3.186891997,300.2013309
CCCCC,445,369.605,294.21,218.815,143.42,0.068061543,0.086017799,0.11341033,0.144507148,0.177796946,-3.337065446,317.0265221
C=C/C=C/C,438.48,375.2875,312.095,248.9025,185.71,0.084473946,0.09991809,0.117447011,0.136479167,0.156640298,-3.046990578,269.5725388
CCCCCCCCCCCCCCC,680,580.7675,481.535,382.3025,283.07,0.064575597,0.078434432,0.096963343,0.118585688,0.142361798,-3.467239365,522.2666907
O=C(C)C=CC,537.57,452.9525,368.335,283.7175,199.1,0.101587084,0.12182884,0.144805424,0.169719558,0.196073751,-2.794475668,298.8066641
C/C=CCCCCC,540,448.2375,356.475,264.7125,172.95,0.077909071,0.096256491,0.118168041,0.14250176,0.168549745,-3.049898905,302.1445301
C=CCCCCCC,500,417.8625,335.725,253.5875,171.45,0.079850232,0.09684707,0.116519144,0.138024263,0.160884608,-3.017572672,272.0277283
CCCCCCCC,560,474.095,388.19,302.285,216.38,0.064398531,0.080010907,0.100497558,0.124747222,0.151545702,-3.450627234,424.8986089
c1(ccc(C)n2)c2cccc1,700.2,592.77,485.34,377.91,270.48,0.074012792,0.088458205,0.104904874,0.122770844,0.141693427,-3.13451108,403.6416569
CC(C)=CC(=O)C,544.5,463.4125,382.325,301.2375,220.15,0.085360809,0.101560767,0.120019011,0.140086793,0.161356616,-3.015891546,325.2880106
CCC(C)CCC,525,432.1875,339.375,246.5625,153.75,0.059762908,0.076538911,0.099451524,0.126434887,0.15613532,-3.385264444,336.6582026
CC(C)CCCC,525,432.475,339.95,247.425,154.9,0.058506678,0.075952962,0.098637292,0.125428494,0.154943569,-3.413949616,343.4932365
CC(C)CCCCC,525,434.79,344.58,254.37,164.16,0.064378249,0.080692168,0.101737209,0.12574841,0.151827082,-3.286232694,319.4396877
OCC(C)CO,637.2,532.6875,428.175,323.6625,219.15,0.104577136,0.12692351,0.152815129,0.181135053,0.211236141,-2.751540951,349.0987337
CC(C)c1ccccc1O,630,545,460,375,290,0.089025821,0.100891179,0.111593929,0.121763578,0.131612716,-2.832325432,280.5602565
c1(C(C)C)ccc(C(C)C)cc1,608.58,520.4625,432.345,344.2275,256.11,0.065907908,0.07838727,0.092855128,0.108720154,0.125624944,-3.316029537,387.4536021
c1(C(C)C)cc(C(C)C)ccc1,597.78,500.84,403.9,306.96,210.02,0.067035661,0.081076418,0.097246994,0.114889797,0.133616354,-3.199999238,328.7017043
COCOC,440.01,372.01,304.01,236.01,168.01,0.095089136,0.115403754,0.139838161,0.167040237,0.196263916,-2.938959897,279.2280688
C1CCCCC1(C),545,477.0375,409.075,341.1125,273.15,0.064145854,0.075006716,0.087457547,0.101210254,0.115929648,-3.468513786,409.3713748
COC(=O)CCCCCCCCCCCCC,657,565.7125,474.425,383.1375,291.85,0.074136534,0.088185641,0.104917164,0.123506074,0.143472551,-3.265203938,460.1391767
O=C(OC)CCCCCCCCCCCCCC,675.27,579.3575,483.445,387.5325,291.62,0.072738202,0.086845246,0.103664471,0.122351334,0.142419295,-3.267810176,463.2557487
CC(C)COC(C)(C)C,491.4,409.1325,326.865,244.5975,162.33,0.068349688,0.083354308,0.100819641,0.119954905,0.140310157,-3.163475338,264.1342775
C=C(C)C(=O)OC,507.15,436.6,366.05,295.5,224.95,0.09064174,0.1056921,0.121993736,0.139293631,0.157369658,-2.951157863,296.9312376
C1(CCC(CC1)C(C)C)C,574.83,477.51,380.19,282.87,185.55,0.068364304,0.083072978,0.099835029,0.118022531,0.137258655,-3.134210882,292.499258
CN=C=O,450,382.1175,314.235,246.3525,178.47,0.108673011,0.129200684,0.1523024,0.177266674,0.203628025,-2.751559971,258.9612517
CC(=O)OC,386,333.2875,280.575,227.8625,175.15,0.117992894,0.136433479,0.156617671,0.178151525,0.200775183,-2.68604277,224.1654488
c1(C)cc(C)cc(C)c1,610,514.605,419.21,323.815,228.42,0.073005773,0.088314845,0.107931051,0.129908779,0.153459728,-3.207653271,388.6135475
c1(C(C)C)ccccc1,520,434.285,348.57,262.855,177.14,0.081369126,0.095717454,0.112353076,0.130511766,0.149794109,-2.931882441,243.1439445
c1(N=C=O)ccccc1,591.21,504.195,417.18,330.165,243.15,0.080677216,0.095848225,0.113161331,0.132001666,0.151983378,-3.083098716,358.9005204
CC(=O)CC(O)C,581.31,493.4825,405.655,317.8275,230,0.106817256,0.127630464,0.151549155,0.177651673,0.205376559,-2.789661179,347.1420843
CCCCCC,450,381.9575,313.915,245.8725,177.83,0.07520892,0.094156215,0.115424877,0.138200823,0.162069028,-3.237413623,319.2899891
CCCCCCCCCCCCCCCC,649.8,560.177,470.554,380.931,291.308,0.069678878,0.083898606,0.101672967,0.121844314,0.14377641,-3.4046047,505.9714706
c1(CCCCCCC)ccccc1,637.92,534.7275,431.535,328.3425,225.15,0.063724741,0.077146135,0.092687106,0.109685151,0.127753934,-3.258078156,355.4761891
CCCCCCC,530,443.1425,356.285,269.4275,182.57,0.06686302,0.083813679,0.105434318,0.130523055,0.157966479,-3.316006529,355.8418275
CCCCCCCCCCCCCCCCC,661.8,570.1335,478.467,386.8005,295.134,0.072244535,0.086446981,0.103780513,0.123249422,0.144293356,-3.328149446,488.3493402
CCC(CC)CC,525,432.3875,339.775,247.1625,154.55,0.060404949,0.077069791,0.100627278,0.128429429,0.159080534,-3.38613569,341.4171037
CCC1CCC2=CC=CC=C21,632.7,523.9,415.1,306.3,197.5,0.074499685,0.090728653,0.109186611,0.129191162,0.1503324,-3.033251346,313.7581884
CC(=O)OC(C)OC(=O)C,556.38,490.285,424.19,358.095,292,0.083440716,0.09664812,0.112091933,0.129157828,0.147456336,-3.238249118,433.689087
c1ccccc1(CC),605,498.3,391.6,284.9,178.2,0.067069919,0.083880746,0.106605818,0.132276703,0.159829089,-3.220364975,353.7470307
CCOCCO,539.01,457.795,376.58,295.365,214.15,0.104234894,0.124903223,0.148983187,0.175428829,0.203623697,-2.831516873,331.3540363
CCOCCOCCOCC,570.87,485.365,399.86,314.355,228.85,0.096274276,0.111927131,0.127572531,0.143460849,0.159592824,-2.772495979,269.5130246
CC(=O)OC(=O)C,545.4,459.0875,372.775,286.4625,200.15,0.106772994,0.125981111,0.146029004,0.166878764,0.188374676,-2.666949416,259.6599378
CCCCCCCCCCCCS,660.33,561.535,462.74,363.945,265.15,0.082348969,0.098694916,0.117839372,0.138917654,0.161424568,-3.079014083,413.3672443
